underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
392.5299987792969,330.0,2025-08-15,call,75.25,76.35,2.0,92,80.95,0.3777680632019042,0.4610921453511674,0.8407000764941411
392.5299987792969,335.0,2025-08-15,call,71.15,72.25,2.0,45,92.88,0.370123486328125,0.4610921453511674,0.853437956441022
392.5299987792969,340.0,2025-08-15,call,67.2,68.35,1.0,64,77.05,0.3642336526489258,0.4610921453511674,0.866175836387903
392.5299987792969,345.0,2025-08-15,call,63.55,64.3,1.0,35,68.05,0.35584140258789054,0.4610921453511674,0.8789137163347839
392.5299987792969,350.0,2025-08-15,call,59.35,60.55,8.0,145,65.71,0.35013467254638664,0.4610921453511674,0.8916515962816648
392.5299987792969,355.0,2025-08-15,call,55.65,56.65,1.0,135,60.25,0.3419865606689453,0.4610921453511674,0.9043894762285457
392.5299987792969,360.0,2025-08-15,call,52.1,53.0,303.0,857,52.62,0.33574577835083,0.4610921453511674,0.9171273561754266
392.5299987792969,365.0,2025-08-15,call,48.5,49.9,1.0,146,52.75,0.3343114665222168,0.4610921453511674,0.9298652361223076
392.5299987792969,370.0,2025-08-15,call,45.2,46.15,31.0,117,46.2,0.3252478364562988,0.4610921453511674,0.9426031160691886
392.5299987792969,375.0,2025-08-15,call,41.85,43.05,26.0,169,43.25,0.3217993846130371,0.4610921453511674,0.9553409960160695
392.5299987792969,380.0,2025-08-15,call,38.75,39.45,1.0,206,39.85,0.3124610990905761,0.4610921453511674,0.9680788759629504
392.5299987792969,385.0,2025-08-15,call,35.65,36.45,13.0,81,36.0,0.30797505996704094,0.4610921453511674,0.9808167559098313
392.5299987792969,390.0,2025-08-15,call,32.65,33.55,11.0,96,33.65,0.3033822103881836,0.4610921453511674,0.9935546358567122
392.5299987792969,395.0,2025-08-15,call,29.85,30.75,18.0,152,30.6,0.2986520330810546,0.4610921453511674,1.0062925158035931
392.5299987792969,400.0,2025-08-15,call,27.75,28.15,155.0,1134,28.65,0.2946695289611816,0.4610921453511674,1.019030395750474
392.5299987792969,405.0,2025-08-15,call,24.85,25.65,8.0,129,26.47,0.29050392120361324,0.4610921453511674,1.031768275697355
392.5299987792969,410.0,2025-08-15,call,22.95,23.3,46.0,887,23.61,0.28658245162963863,0.4610921453511674,1.0445061556442359
392.5299987792969,415.0,2025-08-15,call,20.8,22.1,139.0,653,21.0,0.29242650939941395,0.4610921453511674,1.0572440355911168
392.5299987792969,420.0,2025-08-15,call,18.25,19.1,52.0,596,18.99,0.27994494476318355,0.4610921453511674,1.0699819155379977
392.5299987792969,425.0,2025-08-15,call,16.9,17.25,36.0,457,17.45,0.2772594247436523,0.4610921453511674,1.0827197954848786
392.5299987792969,430.0,2025-08-15,call,15.15,15.45,43.0,545,15.74,0.2738567488098144,0.4610921453511674,1.0954576754317595
392.5299987792969,435.0,2025-08-15,call,13.55,13.85,12.0,501,14.05,0.27127803924560545,0.4610921453511674,1.1081955553786405
